question_id,scene_id,image_path,split,question_type,difficulty,visibility,seabed_texture,ood_axis,length_scale,range_setting_m,meters_per_pixel,question,choice_a,choice_b,choice_c,choice_d,answer_label
q_277c577143b0b7,scene_0173,images/scene_0173.png,test,burial_compliance,medium,speckled,rippled,heavy_ripple,medium_range,64.0,0.125,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,A
q_48f1f470476de3,scene_0173,images/scene_0173.png,test,intervention_priority,medium,speckled,rippled,heavy_ripple,medium_range,64.0,0.125,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_59b6717548440b,scene_0174,images/scene_0174.png,test,exposure_delta_bin,medium,clear,vegetated,clutter_decoy,long_range,81.9,0.16,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,C
q_6aca200fe323fe,scene_0174,images/scene_0174.png,test,new_risk_sector,medium,clear,vegetated,clutter_decoy,long_range,81.9,0.16,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,C
q_e5d7a4cbd60232,scene_0174,images/scene_0174.png,test,new_scar_count,medium,clear,vegetated,clutter_decoy,long_range,81.9,0.16,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_242cf11a70de2e,scene_0174,images/scene_0174.png,test,new_crossing_threat,medium,clear,vegetated,clutter_decoy,long_range,81.9,0.16,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,B
q_2792adb5938107,scene_0174,images/scene_0174.png,test,burial_compliance,medium,clear,vegetated,clutter_decoy,long_range,81.9,0.16,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,C
q_7047a93ace0503,scene_0174,images/scene_0174.png,test,intervention_priority,medium,clear,vegetated,clutter_decoy,long_range,81.9,0.16,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_323033009ecbe5,scene_0175,images/scene_0175.png,test,exposure_delta_bin,easy,low_gain,flat,in_distribution,long_range,112.6,0.22,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,C
q_698868c50391c9,scene_0175,images/scene_0175.png,test,new_risk_sector,easy,low_gain,flat,in_distribution,long_range,112.6,0.22,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,A
q_15ec513611c72c,scene_0175,images/scene_0175.png,test,new_scar_count,easy,low_gain,flat,in_distribution,long_range,112.6,0.22,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_a0084180c0cb8d,scene_0175,images/scene_0175.png,test,new_crossing_threat,easy,low_gain,flat,in_distribution,long_range,112.6,0.22,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_dad309905634c2,scene_0175,images/scene_0175.png,test,burial_compliance,easy,low_gain,flat,in_distribution,long_range,112.6,0.22,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_4197b1e007dd1c,scene_0175,images/scene_0175.png,test,intervention_priority,easy,low_gain,flat,in_distribution,long_range,112.6,0.22,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,B
q_f2d015dfc98901,scene_0176,images/scene_0176.png,test,exposure_delta_bin,easy,clear,flat,in_distribution,long_range,112.6,0.22,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,C
q_83bbd05eccce09,scene_0176,images/scene_0176.png,test,new_risk_sector,easy,clear,flat,in_distribution,long_range,112.6,0.22,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,A
q_6ceeea4fcbe8c1,scene_0176,images/scene_0176.png,test,new_scar_count,easy,clear,flat,in_distribution,long_range,112.6,0.22,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_b40921f71db9d8,scene_0176,images/scene_0176.png,test,new_crossing_threat,easy,clear,flat,in_distribution,long_range,112.6,0.22,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_f964a89066d474,scene_0176,images/scene_0176.png,test,burial_compliance,easy,clear,flat,in_distribution,long_range,112.6,0.22,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_ef1027d43c9b93,scene_0176,images/scene_0176.png,test,intervention_priority,easy,clear,flat,in_distribution,long_range,112.6,0.22,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_5b812311a11e58,scene_0177,images/scene_0177.png,test,exposure_delta_bin,medium,speckled,rocky,in_distribution,medium_range,64.0,0.125,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,C
q_eb05f135d5c724,scene_0177,images/scene_0177.png,test,new_risk_sector,medium,speckled,rocky,in_distribution,medium_range,64.0,0.125,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,A
q_b3483ba40aab4f,scene_0177,images/scene_0177.png,test,new_scar_count,medium,speckled,rocky,in_distribution,medium_range,64.0,0.125,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,B
q_99a1560b51b8da,scene_0177,images/scene_0177.png,test,new_crossing_threat,medium,speckled,rocky,in_distribution,medium_range,64.0,0.125,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_db193780fafff9,scene_0177,images/scene_0177.png,test,burial_compliance,medium,speckled,rocky,in_distribution,medium_range,64.0,0.125,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_7b0d1bcc2abd44,scene_0177,images/scene_0177.png,test,intervention_priority,medium,speckled,rocky,in_distribution,medium_range,64.0,0.125,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,B
q_3f7e25a1f052b0,scene_0178,images/scene_0178.png,test,exposure_delta_bin,medium,multipath,vegetated,diagonal_cable,long_range,81.9,0.16,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,C
q_57e4b28b90c69b,scene_0178,images/scene_0178.png,test,new_risk_sector,medium,multipath,vegetated,diagonal_cable,long_range,81.9,0.16,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,B
q_94d70bc9472df5,scene_0178,images/scene_0178.png,test,new_scar_count,medium,multipath,vegetated,diagonal_cable,long_range,81.9,0.16,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_dab502d0d9e784,scene_0178,images/scene_0178.png,test,new_crossing_threat,medium,multipath,vegetated,diagonal_cable,long_range,81.9,0.16,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,C
q_7cfa6b4c7e2800,scene_0178,images/scene_0178.png,test,burial_compliance,medium,multipath,vegetated,diagonal_cable,long_range,81.9,0.16,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_21b7708ee443bd,scene_0178,images/scene_0178.png,test,intervention_priority,medium,multipath,vegetated,diagonal_cable,long_range,81.9,0.16,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_1bbf2c26055666,scene_0179,images/scene_0179.png,test,exposure_delta_bin,easy,low_gain,rippled,in_distribution,medium_range,51.2,0.1,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_45f2989b31d71b,scene_0179,images/scene_0179.png,test,new_risk_sector,easy,low_gain,rippled,in_distribution,medium_range,51.2,0.1,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,C
q_aed36f2f96f813,scene_0179,images/scene_0179.png,test,new_scar_count,easy,low_gain,rippled,in_distribution,medium_range,51.2,0.1,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,B
q_b5dcb264366ff4,scene_0179,images/scene_0179.png,test,new_crossing_threat,easy,low_gain,rippled,in_distribution,medium_range,51.2,0.1,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,D
q_5bd9d325f10b8e,scene_0179,images/scene_0179.png,test,burial_compliance,easy,low_gain,rippled,in_distribution,medium_range,51.2,0.1,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,C
q_1e07e3609368aa,scene_0179,images/scene_0179.png,test,intervention_priority,easy,low_gain,rippled,in_distribution,medium_range,51.2,0.1,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_97c98b1469a042,scene_0180,images/scene_0180.png,test,exposure_delta_bin,easy,clear,rippled,in_distribution,medium_range,51.2,0.1,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_6aa6d0c8f517c7,scene_0180,images/scene_0180.png,test,new_risk_sector,easy,clear,rippled,in_distribution,medium_range,51.2,0.1,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,C
q_e7cc5b55ba0cf0,scene_0180,images/scene_0180.png,test,new_scar_count,easy,clear,rippled,in_distribution,medium_range,51.2,0.1,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_b7fb9b096253ce,scene_0180,images/scene_0180.png,test,new_crossing_threat,easy,clear,rippled,in_distribution,medium_range,51.2,0.1,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_e8ab607ce3e605,scene_0180,images/scene_0180.png,test,burial_compliance,easy,clear,rippled,in_distribution,medium_range,51.2,0.1,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,A
q_e954818c08bd22,scene_0180,images/scene_0180.png,test,intervention_priority,easy,clear,rippled,in_distribution,medium_range,51.2,0.1,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,B
q_908c89fa4ec332,scene_0181,images/scene_0181.png,test,exposure_delta_bin,easy,clear,rippled,in_distribution,short_range,38.4,0.075,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
q_09a74f6d8e9bf3,scene_0181,images/scene_0181.png,test,new_risk_sector,easy,clear,rippled,in_distribution,short_range,38.4,0.075,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,D
q_532a29c4fecc25,scene_0181,images/scene_0181.png,test,new_scar_count,easy,clear,rippled,in_distribution,short_range,38.4,0.075,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_8316f3fd82fc86,scene_0181,images/scene_0181.png,test,new_crossing_threat,easy,clear,rippled,in_distribution,short_range,38.4,0.075,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_13a357df622540,scene_0181,images/scene_0181.png,test,burial_compliance,easy,clear,rippled,in_distribution,short_range,38.4,0.075,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,A
q_01dc1c555b62b5,scene_0181,images/scene_0181.png,test,intervention_priority,easy,clear,rippled,in_distribution,short_range,38.4,0.075,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,A
q_dd8e5ae508a6da,scene_0182,images/scene_0182.png,test,exposure_delta_bin,hard,multipath,rocky,diagonal_cable,medium_range,64.0,0.125,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
q_6f69423f18d31c,scene_0182,images/scene_0182.png,test,new_risk_sector,hard,multipath,rocky,diagonal_cable,medium_range,64.0,0.125,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,D
q_8b9b64ee3112e4,scene_0182,images/scene_0182.png,test,new_scar_count,hard,multipath,rocky,diagonal_cable,medium_range,64.0,0.125,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_4a836556098f16,scene_0182,images/scene_0182.png,test,new_crossing_threat,hard,multipath,rocky,diagonal_cable,medium_range,64.0,0.125,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_9661797b4000d1,scene_0182,images/scene_0182.png,test,burial_compliance,hard,multipath,rocky,diagonal_cable,medium_range,64.0,0.125,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,D
q_50bb0511ace3bd,scene_0182,images/scene_0182.png,test,intervention_priority,hard,multipath,rocky,diagonal_cable,medium_range,64.0,0.125,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_e0927c34148742,scene_0183,images/scene_0183.png,test,exposure_delta_bin,easy,low_gain,vegetated,in_distribution,medium_range,64.0,0.125,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
q_7d7b9bd7015584,scene_0183,images/scene_0183.png,test,new_risk_sector,easy,low_gain,vegetated,in_distribution,medium_range,64.0,0.125,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,D
q_ac4494d0b1eaf2,scene_0183,images/scene_0183.png,test,new_scar_count,easy,low_gain,vegetated,in_distribution,medium_range,64.0,0.125,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_f58b86309235d7,scene_0183,images/scene_0183.png,test,new_crossing_threat,easy,low_gain,vegetated,in_distribution,medium_range,64.0,0.125,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,D
q_78346eb522b640,scene_0183,images/scene_0183.png,test,burial_compliance,easy,low_gain,vegetated,in_distribution,medium_range,64.0,0.125,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,C
q_479321fe6e2ef9,scene_0183,images/scene_0183.png,test,intervention_priority,easy,low_gain,vegetated,in_distribution,medium_range,64.0,0.125,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_fcd9b2da83819b,scene_0184,images/scene_0184.png,test,exposure_delta_bin,hard,speckled,rippled,heavy_ripple,long_range,81.9,0.16,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_bff753d1bf002f,scene_0184,images/scene_0184.png,test,new_risk_sector,hard,speckled,rippled,heavy_ripple,long_range,81.9,0.16,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,A
q_9f56898ca8cf4d,scene_0184,images/scene_0184.png,test,new_scar_count,hard,speckled,rippled,heavy_ripple,long_range,81.9,0.16,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,B
q_5c122bb1e4baa5,scene_0184,images/scene_0184.png,test,new_crossing_threat,hard,speckled,rippled,heavy_ripple,long_range,81.9,0.16,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_b50128051d3cc2,scene_0184,images/scene_0184.png,test,burial_compliance,hard,speckled,rippled,heavy_ripple,long_range,81.9,0.16,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,C
q_7d84fe6946009f,scene_0184,images/scene_0184.png,test,intervention_priority,hard,speckled,rippled,heavy_ripple,long_range,81.9,0.16,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_bc962a705dbcdd,scene_0185,images/scene_0185.png,test,exposure_delta_bin,hard,low_gain,flat,low_gain,medium_range,64.0,0.125,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,C
q_6dcb7335f9a46c,scene_0185,images/scene_0185.png,test,new_risk_sector,hard,low_gain,flat,low_gain,medium_range,64.0,0.125,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,B
q_ab081e58d75852,scene_0185,images/scene_0185.png,test,new_scar_count,hard,low_gain,flat,low_gain,medium_range,64.0,0.125,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_654bb5e6fb66e7,scene_0185,images/scene_0185.png,test,new_crossing_threat,hard,low_gain,flat,low_gain,medium_range,64.0,0.125,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_07b71cb60e4c84,scene_0185,images/scene_0185.png,test,burial_compliance,hard,low_gain,flat,low_gain,medium_range,64.0,0.125,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_6a1af88b007510,scene_0185,images/scene_0185.png,test,intervention_priority,hard,low_gain,flat,low_gain,medium_range,64.0,0.125,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,B
q_b62428a796fd83,scene_0186,images/scene_0186.png,test,exposure_delta_bin,easy,low_gain,rocky,in_distribution,long_range,81.9,0.16,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_115e87d0f44cd6,scene_0186,images/scene_0186.png,test,new_risk_sector,easy,low_gain,rocky,in_distribution,long_range,81.9,0.16,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,C
q_cb223b92033768,scene_0186,images/scene_0186.png,test,new_scar_count,easy,low_gain,rocky,in_distribution,long_range,81.9,0.16,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,B
q_9db212adbb9608,scene_0186,images/scene_0186.png,test,new_crossing_threat,easy,low_gain,rocky,in_distribution,long_range,81.9,0.16,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_f50bf1bbe6b00c,scene_0186,images/scene_0186.png,test,burial_compliance,easy,low_gain,rocky,in_distribution,long_range,81.9,0.16,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_9c1e14aab7a135,scene_0186,images/scene_0186.png,test,intervention_priority,easy,low_gain,rocky,in_distribution,long_range,81.9,0.16,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,B
q_d7de6c837337fa,scene_0187,images/scene_0187.png,test,exposure_delta_bin,hard,speckled,rocky,clutter_decoy,long_range,81.9,0.16,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,C
q_c8292e3ec952ca,scene_0187,images/scene_0187.png,test,new_risk_sector,hard,speckled,rocky,clutter_decoy,long_range,81.9,0.16,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,C
q_4e9adbb00827d7,scene_0187,images/scene_0187.png,test,new_scar_count,hard,speckled,rocky,clutter_decoy,long_range,81.9,0.16,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,B
q_6eaaa9de1f355a,scene_0187,images/scene_0187.png,test,new_crossing_threat,hard,speckled,rocky,clutter_decoy,long_range,81.9,0.16,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,C
q_f0ab94b0b57516,scene_0187,images/scene_0187.png,test,burial_compliance,hard,speckled,rocky,clutter_decoy,long_range,81.9,0.16,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_109e833ae2e3f3,scene_0187,images/scene_0187.png,test,intervention_priority,hard,speckled,rocky,clutter_decoy,long_range,81.9,0.16,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_ca70f0d64ee84c,scene_0188,images/scene_0188.png,test,exposure_delta_bin,medium,speckled,flat,in_distribution,long_range,112.6,0.22,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
q_065beed324c9bb,scene_0188,images/scene_0188.png,test,new_risk_sector,medium,speckled,flat,in_distribution,long_range,112.6,0.22,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,D
q_e43d5a603392ff,scene_0188,images/scene_0188.png,test,new_scar_count,medium,speckled,flat,in_distribution,long_range,112.6,0.22,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_e6158cb2af83ad,scene_0188,images/scene_0188.png,test,new_crossing_threat,medium,speckled,flat,in_distribution,long_range,112.6,0.22,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_5000b7c1c8906a,scene_0188,images/scene_0188.png,test,burial_compliance,medium,speckled,flat,in_distribution,long_range,112.6,0.22,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,D
q_ef70d80fdfd9a5,scene_0188,images/scene_0188.png,test,intervention_priority,medium,speckled,flat,in_distribution,long_range,112.6,0.22,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_a1bcb1f94f5c6d,scene_0189,images/scene_0189.png,test,exposure_delta_bin,medium,speckled,rippled,heavy_ripple,medium_range,51.2,0.1,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_fa3a176871a8b8,scene_0189,images/scene_0189.png,test,new_risk_sector,medium,speckled,rippled,heavy_ripple,medium_range,51.2,0.1,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,B
q_3ced367598b28d,scene_0189,images/scene_0189.png,test,new_scar_count,medium,speckled,rippled,heavy_ripple,medium_range,51.2,0.1,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_0988260130ff31,scene_0189,images/scene_0189.png,test,new_crossing_threat,medium,speckled,rippled,heavy_ripple,medium_range,51.2,0.1,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_efac9fa697a373,scene_0189,images/scene_0189.png,test,burial_compliance,medium,speckled,rippled,heavy_ripple,medium_range,51.2,0.1,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_c89385805d2a38,scene_0189,images/scene_0189.png,test,intervention_priority,medium,speckled,rippled,heavy_ripple,medium_range,51.2,0.1,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,B
q_99c00485f2b499,scene_0190,images/scene_0190.png,test,exposure_delta_bin,medium,low_gain,flat,low_gain,long_range,81.9,0.16,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_75cae3d89bd881,scene_0190,images/scene_0190.png,test,new_risk_sector,medium,low_gain,flat,low_gain,long_range,81.9,0.16,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,B
q_30e6024e46b180,scene_0190,images/scene_0190.png,test,new_scar_count,medium,low_gain,flat,low_gain,long_range,81.9,0.16,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_48777eb0306d5e,scene_0190,images/scene_0190.png,test,new_crossing_threat,medium,low_gain,flat,low_gain,long_range,81.9,0.16,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,D
q_6e4591e291eea1,scene_0190,images/scene_0190.png,test,burial_compliance,medium,low_gain,flat,low_gain,long_range,81.9,0.16,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,A
q_bd7871e0673ca0,scene_0190,images/scene_0190.png,test,intervention_priority,medium,low_gain,flat,low_gain,long_range,81.9,0.16,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_b7a592da5adbfe,scene_0191,images/scene_0191.png,test,exposure_delta_bin,hard,clear,flat,in_distribution,short_range,38.4,0.075,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
q_d522f12e45cd50,scene_0191,images/scene_0191.png,test,new_risk_sector,hard,clear,flat,in_distribution,short_range,38.4,0.075,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,B
q_cdfe9f23cffe8b,scene_0191,images/scene_0191.png,test,new_scar_count,hard,clear,flat,in_distribution,short_range,38.4,0.075,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
